card_ID;check_in;loc1;check_out;loc2;Routes
card_7412;2024-09-10 15:15:47.854146;N_2;2024-09-10 15:52:47.854146;N_5;\16002
card_9732;2024-09-12 05:15:47.856477;N_4;2024-09-12 06:01:47.856477;N_2;\16002
card_8441;2024-08-18 18:15:47.858672;N_1;2024-08-18 19:04:47.858672;N_2;\16002
card_9077;2024-09-08 23:15:47.861099;N_4;2024-09-08 23:37:47.861099;N_3;\16002
card_3508;2024-08-30 20:15:47.863316;N_1;2024-08-30 21:06:47.863316;N_5;\16002
card_1728;2024-08-27 00:15:47.865641;N_4;2024-08-27 00:56:47.865641;N_3;\16002
card_4616;2024-09-11 03:15:47.868003;N_4;2024-09-11 03:25:47.868003;N_2;\16002
card_9892;2024-09-05 03:15:47.870188;N_2;2024-09-05 03:53:47.870188;N_1;\16002
card_7300;2024-09-06 18:15:47.872502;N_3;2024-09-06 19:12:47.872502;N_5;\16002
card_4691;2024-08-17 12:15:47.874684;N_4;2024-08-17 12:52:47.874684;N_2;\16002
card_3296;2024-09-09 11:15:47.876954;N_2;2024-09-09 11:58:47.876954;N_3;\16002
card_6841;2024-09-10 11:15:47.879138;N_3;2024-09-10 12:09:47.879138;N_4;\16002
card_3149;2024-09-02 00:15:47.881443;N_4;2024-09-02 00:27:47.881443;N_5;\16002
card_4856;2024-09-12 22:15:47.883735;N_3;2024-09-12 22:38:47.883735;N_4;\16002
card_2563;2024-09-08 07:15:47.885958;N_5;2024-09-08 08:09:47.885958;N_4;\16002
card_8193;2024-08-29 07:15:47.888293;N_3;2024-08-29 07:54:47.888293;N_4;\16002
card_6625;2024-08-30 23:15:47.890461;N_4;2024-08-31 00:09:47.890461;N_2;\16002
card_4131;2024-08-21 12:15:47.892755;N_2;2024-08-21 12:58:47.892755;N_5;\16002
card_9298;2024-09-03 16:15:47.894941;N_2;2024-09-03 16:44:47.894941;N_5;\16002
card_3421;2024-08-25 21:15:47.897139;N_5;2024-08-25 21:31:47.897139;N_2;\16002
card_8336;2024-08-29 08:15:47.899455;N_3;2024-08-29 08:50:47.899455;N_4;\16002
card_7279;2024-08-29 07:15:47.901674;N_1;2024-08-29 08:04:47.901674;N_3;\16002
card_9064;2024-08-27 11:15:47.903995;N_3;2024-08-27 12:01:47.903995;N_4;\16002
card_7107;2024-08-31 00:15:47.906240;N_5;2024-08-31 00:48:47.906240;N_4;\16002
card_8810;2024-08-28 09:15:47.908788;N_5;2024-08-28 09:29:47.908788;N_3;\16002
card_1054;2024-09-12 00:15:47.910995;N_1;2024-09-12 01:07:47.910995;N_4;\16002
card_8427;2024-09-01 14:15:47.913312;N_2;2024-09-01 15:07:47.913312;N_3;\16002
card_3530;2024-09-08 21:15:47.915551;N_2;2024-09-08 22:00:47.915551;N_5;\16002
card_4584;2024-09-08 01:15:47.917846;N_2;2024-09-08 02:09:47.917846;N_3;\16002
card_7833;2024-08-20 06:15:47.920214;N_3;2024-08-20 06:26:47.920214;N_4;\16002
card_8548;2024-08-19 22:15:47.922407;N_4;2024-08-19 22:38:47.922407;N_2;\16002
card_3998;2024-08-29 01:15:47.924898;N_1;2024-08-29 02:13:47.924898;N_2;\16002
card_9534;2024-09-14 14:15:47.927117;N_4;2024-09-14 15:14:47.927117;N_2;\16002
card_1883;2024-09-13 12:15:47.929542;N_2;2024-09-13 13:11:47.929542;N_4;\16002
card_3814;2024-09-01 01:15:47.931911;N_4;2024-09-01 01:29:47.931911;N_5;\16002
card_3835;2024-09-08 07:15:47.934309;N_2;2024-09-08 07:28:47.934309;N_3;\16002
card_1194;2024-09-11 22:15:47.936530;N_4;2024-09-11 22:48:47.936530;N_5;\16002
card_6922;2024-09-05 12:15:47.938721;N_3;2024-09-05 12:49:47.938721;N_4;\16002
card_2513;2024-09-16 21:15:47.941030;N_3;2024-09-16 21:40:47.941030;N_1;\16002
card_2662;2024-08-19 12:15:47.943259;N_3;2024-08-19 12:42:47.943259;N_1;\16002
card_5198;2024-09-02 02:15:47.945664;N_1;2024-09-02 02:32:47.945664;N_2;\16002
card_9322;2024-08-26 19:15:47.948059;N_4;2024-08-26 20:04:47.948059;N_2;\16002
card_6990;2024-09-13 18:15:47.950832;N_4;2024-09-13 18:36:47.950832;N_3;\16002
card_6609;2024-08-23 16:15:47.953361;N_5;2024-08-23 17:13:47.953361;N_3;\16002
card_2025;2024-08-31 19:15:47.955770;N_4;2024-08-31 19:25:47.955770;N_3;\16002
card_4172;2024-08-17 19:15:47.958420;N_3;2024-08-17 19:29:47.958420;N_5;\16002
card_2312;2024-08-18 12:15:47.960871;N_4;2024-08-18 12:32:47.960871;N_2;\16002
card_1786;2024-08-19 12:15:47.963208;N_1;2024-08-19 12:41:47.963208;N_4;\16002
card_2918;2024-08-23 10:15:47.965779;N_1;2024-08-23 11:12:47.965779;N_4;\16002
card_8643;2024-08-18 12:15:47.968168;N_1;2024-08-18 12:32:47.968168;N_3;\16002
card_5942;2024-08-31 14:15:47.970377;N_4;2024-08-31 15:03:47.970377;N_3;\16002
card_2127;2024-09-11 08:15:47.972666;N_3;2024-09-11 08:36:47.972666;N_5;\16002
card_4058;2024-09-09 11:15:47.974850;N_4;2024-09-09 11:49:47.974850;N_5;\16002
card_3203;2024-09-05 03:15:47.977027;N_4;2024-09-05 04:00:47.977027;N_3;\16002
card_6707;2024-08-24 14:15:47.979574;N_5;2024-08-24 14:36:47.979574;N_3;\16002
card_5130;2024-09-10 15:15:47.981800;N_1;2024-09-10 15:39:47.981800;N_5;\16002
card_2308;2024-09-14 02:15:47.984370;N_4;2024-09-14 02:33:47.984370;N_1;\16002
card_9630;2024-09-17 06:15:47.986601;N_3;2024-09-17 06:25:47.986601;N_2;\16002
card_2223;2024-08-20 16:15:47.989156;N_1;2024-08-20 16:27:47.989156;N_2;\16002
card_8323;2024-08-19 12:15:47.991492;N_1;2024-08-19 13:02:47.991492;N_2;\16002
card_9207;2024-09-16 07:15:47.993864;N_3;2024-09-16 08:03:47.993864;N_4;\16002
card_5188;2024-08-24 02:15:47.996056;N_4;2024-08-24 02:38:47.996056;N_5;\16002
card_5028;2024-09-11 17:15:47.998230;N_1;2024-09-11 17:37:47.998230;N_4;\16002
card_4288;2024-08-30 20:15:48.000507;N_2;2024-08-30 20:33:48.000507;N_1;\16002
card_1611;2024-08-19 10:15:48.002678;N_5;2024-08-19 10:34:48.002678;N_2;\16002
card_2809;2024-09-10 17:15:48.005119;N_4;2024-09-10 17:54:48.005119;N_5;\16002
card_5064;2024-08-21 12:15:48.007325;N_1;2024-08-21 12:41:48.007325;N_4;\16002
card_6446;2024-08-24 17:15:48.009710;N_2;2024-08-24 17:33:48.009710;N_4;\16002
card_8844;2024-08-21 00:15:48.011924;N_1;2024-08-21 01:13:48.011924;N_5;\16002
card_7369;2024-09-13 06:15:48.014105;N_5;2024-09-13 06:36:48.014105;N_1;\16002
card_4896;2024-08-30 08:15:48.016545;N_1;2024-08-30 09:10:48.016545;N_4;\16002
card_1523;2024-08-31 15:15:48.018707;N_5;2024-08-31 15:56:48.018707;N_2;\16002
card_5394;2024-09-09 12:15:48.021013;N_3;2024-09-09 12:47:48.021013;N_1;\16002
card_3237;2024-09-08 05:15:48.023192;N_2;2024-09-08 05:45:48.023192;N_5;\16002
card_4336;2024-08-20 08:15:48.025534;N_2;2024-08-20 08:53:48.025534;N_5;\16002
card_6308;2024-09-02 05:15:48.027802;N_3;2024-09-02 05:54:48.027802;N_4;\16002
card_1883;2024-08-31 03:15:48.030129;N_3;2024-08-31 03:53:48.030129;N_2;\16002
card_3689;2024-08-27 06:15:48.032422;N_1;2024-08-27 06:47:48.032422;N_5;\16002
card_4919;2024-09-04 00:15:48.034677;N_2;2024-09-04 00:43:48.034677;N_3;\16002
card_7669;2024-09-13 06:15:48.037012;N_3;2024-09-13 07:02:48.037012;N_4;\16002
card_4477;2024-08-23 12:15:48.039201;N_4;2024-08-23 12:25:48.039201;N_3;\16002
card_9263;2024-08-30 14:15:48.041534;N_2;2024-08-30 14:54:48.041534;N_4;\16002
card_5743;2024-09-10 13:15:48.043734;N_1;2024-09-10 13:51:48.043734;N_3;\16002
card_4859;2024-09-03 12:15:48.046053;N_3;2024-09-03 12:43:48.046053;N_5;\16002
card_1761;2024-08-24 09:15:48.048375;N_1;2024-08-24 09:58:48.048375;N_3;\16002
card_6456;2024-08-26 21:15:48.050609;N_3;2024-08-26 21:48:48.050609;N_2;\16002
card_2743;2024-09-15 10:15:48.053003;N_5;2024-09-15 10:38:48.053003;N_4;\16002
card_9904;2024-08-27 12:15:48.055218;N_2;2024-08-27 12:53:48.055218;N_1;\16002
card_6755;2024-09-15 09:15:48.057619;N_5;2024-09-15 09:48:48.057619;N_3;\16002
card_9956;2024-09-15 02:15:48.059980;N_2;2024-09-15 03:01:48.059980;N_5;\16002
card_8848;2024-08-30 00:15:48.062171;N_5;2024-08-30 00:55:48.062171;N_1;\16002
card_7860;2024-09-02 02:15:48.064484;N_1;2024-09-02 03:04:48.064484;N_2;\16002
card_6232;2024-09-16 12:15:48.066752;N_5;2024-09-16 12:44:48.066752;N_4;\16002
card_8451;2024-08-23 09:15:48.069124;N_2;2024-08-23 10:04:48.069124;N_4;\16002
card_3353;2024-09-10 18:15:48.071343;N_1;2024-09-10 18:33:48.071343;N_5;\16002
card_6464;2024-08-22 00:15:48.073816;N_1;2024-08-22 01:15:48.073816;N_2;\16002
card_9796;2024-08-19 01:15:48.076116;N_2;2024-08-19 01:36:48.076116;N_4;\16002
card_1310;2024-09-08 12:15:48.078306;N_1;2024-09-08 13:06:48.078306;N_4;\16002
card_7709;2024-08-24 09:15:48.080594;N_1;2024-08-24 10:01:48.080594;N_2;\16002
card_2190;2024-08-21 13:15:48.082749;N_1;2024-08-21 14:04:48.082749;N_4;\16002
card_9126;2024-08-24 14:15:48.085029;N_4;2024-08-24 14:31:48.085029;N_5;\16002
card_7417;2024-09-03 05:15:48.087259;N_2;2024-09-03 05:30:48.087259;N_3;\16002
card_3687;2024-08-29 11:15:48.089628;N_3;2024-08-29 11:47:48.089628;N_5;\16002
card_8058;2024-09-06 09:15:48.091839;N_1;2024-09-06 09:53:48.091839;N_2;\16002
card_8435;2024-09-02 05:15:48.094048;N_2;2024-09-02 05:27:48.094048;N_4;\16002
card_8390;2024-08-28 17:15:48.096515;N_3;2024-08-28 17:55:48.096515;N_1;\16002
card_3407;2024-09-12 05:15:48.098780;N_2;2024-09-12 06:10:48.098780;N_4;\16002
card_7821;2024-08-19 23:15:48.101240;N_3;2024-08-19 23:44:48.101240;N_5;\16002
card_3251;2024-08-19 09:15:48.103430;N_4;2024-08-19 09:44:48.103430;N_1;\16002
card_7592;2024-08-31 18:15:48.105812;N_4;2024-08-31 18:32:48.105812;N_1;\16002
card_1661;2024-09-16 05:15:48.108241;N_3;2024-09-16 05:32:48.108241;N_5;\16002
card_4537;2024-08-31 09:15:48.110427;N_1;2024-08-31 10:04:48.110427;N_3;\16002
card_8789;2024-09-08 11:15:48.112893;N_2;2024-09-08 11:27:48.112893;N_4;\16002
card_9489;2024-09-01 02:15:48.115283;N_3;2024-09-01 02:45:48.115283;N_5;\16002
card_3447;2024-09-04 06:15:48.117533;N_3;2024-09-04 07:14:48.117533;N_1;\16002
card_8418;2024-09-05 09:15:48.119730;N_4;2024-09-05 09:34:48.119730;N_3;\16002
card_5555;2024-09-05 23:15:48.122044;N_1;2024-09-05 23:57:48.122044;N_4;\16002
card_7702;2024-08-17 18:15:48.124412;N_5;2024-08-17 18:45:48.124412;N_3;\16002
card_1239;2024-09-09 15:15:48.126870;N_3;2024-09-09 16:14:48.126870;N_1;\16002
card_2874;2024-08-29 12:15:48.129054;N_3;2024-08-29 12:29:48.129054;N_4;\16002
card_5720;2024-08-17 22:15:48.131214;N_2;2024-08-17 22:32:48.131214;N_5;\16002
card_5634;2024-09-08 04:15:48.133588;N_4;2024-09-08 04:54:48.133588;N_2;\16002
card_1962;2024-09-04 03:15:48.135872;N_2;2024-09-04 03:47:48.135872;N_4;\16002
card_4225;2024-08-31 21:15:48.139238;N_4;2024-08-31 21:49:48.139238;N_5;\16002
card_4990;2024-08-27 05:15:48.141479;N_4;2024-08-27 06:00:48.141479;N_1;\16002
card_7910;2024-08-19 13:15:48.143884;N_4;2024-08-19 13:45:48.143884;N_1;\16002
card_8083;2024-09-06 02:15:48.146125;N_1;2024-09-06 02:58:48.146125;N_3;\16002
card_6147;2024-09-16 03:15:48.148910;N_5;2024-09-16 03:52:48.148910;N_4;\16002
card_6159;2024-08-18 05:15:48.151166;N_3;2024-08-18 06:04:48.151166;N_5;\16002
card_6622;2024-08-29 00:15:48.153557;N_1;2024-08-29 00:47:48.153557;N_4;\16002
card_1149;2024-09-14 17:15:48.155760;N_3;2024-09-14 17:46:48.155760;N_4;\16002
card_9405;2024-09-12 12:15:48.157972;N_4;2024-09-12 12:48:48.157972;N_3;\16002
card_7496;2024-08-29 06:15:48.160372;N_2;2024-08-29 06:38:48.160372;N_1;\16002
card_4628;2024-08-20 21:15:48.162621;N_2;2024-08-20 22:12:48.162621;N_5;\16002
card_2060;2024-09-03 03:15:48.164939;N_5;2024-09-03 04:10:48.164939;N_2;\16002
card_2104;2024-09-12 01:15:48.167316;N_2;2024-09-12 01:45:48.167316;N_1;\16002
card_8986;2024-09-02 16:15:48.169721;N_5;2024-09-02 16:42:48.169721;N_2;\16002
card_9444;2024-08-29 09:15:48.172036;N_5;2024-08-29 10:03:48.172036;N_1;\16002
card_8113;2024-08-31 03:15:48.174459;N_5;2024-08-31 03:39:48.174459;N_4;\16002
card_1501;2024-09-08 06:15:48.176713;N_1;2024-09-08 06:35:48.176713;N_3;\16002
card_5348;2024-09-06 18:15:48.178912;N_5;2024-09-06 18:44:48.178912;N_1;\16002
card_1278;2024-09-10 09:15:48.181211;N_5;2024-09-10 09:43:48.181211;N_3;\16002
card_8301;2024-08-23 18:15:48.183423;N_1;2024-08-23 19:10:48.183423;N_2;\16002
card_7875;2024-08-21 11:15:48.185843;N_3;2024-08-21 12:10:48.185843;N_5;\16002
card_2258;2024-09-06 05:15:48.188056;N_1;2024-09-06 05:38:48.188056;N_4;\16002
card_6030;2024-09-13 04:15:48.190287;N_3;2024-09-13 04:39:48.190287;N_5;\16002
card_4389;2024-09-05 07:15:48.192677;N_5;2024-09-05 08:01:48.192677;N_4;\16002
card_4083;2024-08-28 16:15:48.195134;N_1;2024-08-28 16:50:48.195134;N_3;\16002
card_1336;2024-09-14 03:15:48.197934;N_3;2024-09-14 03:32:48.197934;N_5;\16002
card_6027;2024-09-14 19:15:48.200571;N_1;2024-09-14 19:37:48.200571;N_4;\16002
card_2899;2024-09-01 22:15:48.202910;N_3;2024-09-01 23:01:48.202910;N_2;\16002
card_4354;2024-08-19 23:15:48.205109;N_5;2024-08-19 23:31:48.205109;N_3;\16002
card_6715;2024-09-09 06:15:48.207398;N_1;2024-09-09 07:06:48.207398;N_3;\16002
card_5232;2024-09-16 21:15:48.209633;N_2;2024-09-16 22:10:48.209633;N_5;\16002
card_5843;2024-09-03 21:15:48.211830;N_4;2024-09-03 22:11:48.211830;N_5;\16002
card_6017;2024-09-14 02:15:48.214159;N_1;2024-09-14 02:51:48.214159;N_2;\16002
card_5471;2024-09-10 08:15:48.216388;N_3;2024-09-10 08:28:48.216388;N_1;\16002
card_3561;2024-09-12 00:15:48.218809;N_2;2024-09-12 00:54:48.218809;N_3;\16002
card_4252;2024-08-20 13:15:48.221116;N_2;2024-08-20 13:41:48.221116;N_3;\16002
card_1085;2024-08-24 04:15:48.223488;N_1;2024-08-24 05:15:48.223488;N_2;\16002
card_9198;2024-08-18 06:15:48.225686;N_4;2024-08-18 06:41:48.225686;N_1;\16002
card_4238;2024-09-03 17:15:48.228053;N_3;2024-09-03 17:31:48.228053;N_1;\16002
card_8209;2024-09-16 23:15:48.230264;N_5;2024-09-17 00:08:48.230264;N_4;\16002
card_6343;2024-09-12 11:15:48.232494;N_5;2024-09-12 11:59:48.232494;N_4;\16002
card_5158;2024-09-01 18:15:48.234853;N_3;2024-09-01 18:32:48.234853;N_1;\16002
card_7422;2024-08-24 20:15:48.237090;N_4;2024-08-24 20:56:48.237090;N_3;\16002
card_7035;2024-08-30 03:15:48.240486;N_1;2024-08-30 04:07:48.240486;N_4;\16002
card_6922;2024-08-18 05:15:48.243401;N_2;2024-08-18 05:35:48.243401;N_4;\16002
card_2525;2024-08-25 21:15:48.245883;N_1;2024-08-25 21:32:48.245883;N_3;\16002
card_9535;2024-08-25 18:15:48.248096;N_4;2024-08-25 18:39:48.248096;N_5;\16002
card_7034;2024-09-10 21:15:48.250420;N_2;2024-09-10 21:52:48.250420;N_3;\16002
card_5248;2024-08-25 17:15:48.252652;N_5;2024-08-25 17:56:48.252652;N_2;\16002
card_7364;2024-08-17 18:15:48.254990;N_3;2024-08-17 19:03:48.254990;N_2;\16002
card_1937;2024-08-25 00:15:48.257175;N_4;2024-08-25 00:47:48.257175;N_1;\16002
card_9265;2024-09-12 12:15:48.259370;N_5;2024-09-12 13:15:48.259370;N_2;\16002
card_1652;2024-08-24 16:15:48.261701;N_3;2024-08-24 16:30:48.261701;N_1;\16002
card_2564;2024-08-19 21:15:48.264046;N_2;2024-08-19 22:10:48.264046;N_4;\16002
card_7766;2024-09-01 06:15:48.266529;N_1;2024-09-01 07:02:48.266529;N_5;\16002
card_3357;2024-08-27 19:15:48.269106;N_4;2024-08-27 19:32:48.269106;N_2;\16002
card_5090;2024-09-02 11:15:48.271637;N_5;2024-09-02 11:35:48.271637;N_3;\16002
card_1021;2024-09-01 16:15:48.273859;N_2;2024-09-01 16:54:48.273859;N_3;\16002
card_7241;2024-09-01 18:15:48.276266;N_5;2024-09-01 18:33:48.276266;N_3;\16002
card_8031;2024-09-02 07:15:48.278435;N_3;2024-09-02 07:42:48.278435;N_5;\16002
card_2880;2024-09-07 12:15:48.280605;N_1;2024-09-07 12:29:48.280605;N_2;\16002
card_4093;2024-08-29 03:15:48.283005;N_3;2024-08-29 03:33:48.283005;N_1;\16002
card_4918;2024-09-06 20:15:48.285304;N_4;2024-09-06 20:54:48.285304;N_3;\16002
card_3548;2024-09-01 15:15:48.287734;N_3;2024-09-01 15:28:48.287734;N_1;\16002
card_7746;2024-09-07 17:15:48.289985;N_1;2024-09-07 17:53:48.289985;N_2;\16002
card_5430;2024-09-02 20:15:48.292424;N_5;2024-09-02 20:47:48.292424;N_2;\16002
card_8779;2024-08-26 17:15:48.294727;N_5;2024-08-26 17:59:48.294727;N_3;\16002
card_8581;2024-09-09 01:15:48.297173;N_1;2024-09-09 01:54:48.297173;N_3;\16002
card_1746;2024-09-07 09:15:48.299884;N_3;2024-09-07 10:05:48.299884;N_4;\16002
card_9505;2024-09-06 09:15:48.302170;N_5;2024-09-06 09:27:48.302170;N_3;\16002
card_9163;2024-09-05 13:15:48.304535;N_1;2024-09-05 13:58:48.304535;N_5;\16002
card_4240;2024-09-04 06:15:48.306767;N_4;2024-09-04 06:42:48.306767;N_2;\16002
card_9138;2024-08-27 13:15:48.309125;N_2;2024-08-27 14:01:48.309125;N_4;\16002
card_6404;2024-08-30 11:15:48.311304;N_3;2024-08-30 12:03:48.311304;N_1;\16002
card_9463;2024-08-26 12:15:48.313628;N_4;2024-08-26 12:57:48.313628;N_3;\16002
card_9517;2024-08-30 22:15:48.315945;N_5;2024-08-30 22:27:48.315945;N_1;\16002
card_5624;2024-08-28 09:15:48.318305;N_3;2024-08-28 10:10:48.318305;N_4;\16002
card_5892;2024-09-13 12:15:48.320534;N_2;2024-09-13 12:56:48.320534;N_4;\16002
card_4181;2024-08-24 12:15:48.322877;N_4;2024-08-24 13:04:48.322877;N_3;\16002
card_3752;2024-08-27 10:15:48.325236;N_4;2024-08-27 10:34:48.325236;N_1;\16002
card_5965;2024-09-05 22:15:48.327450;N_5;2024-09-05 22:29:48.327450;N_2;\16002
card_7889;2024-08-31 16:15:48.329785;N_5;2024-08-31 16:47:48.329785;N_3;\16002
card_4631;2024-09-04 11:15:48.332106;N_3;2024-09-04 12:02:48.332106;N_1;\16002
card_7757;2024-09-10 01:15:48.335176;N_1;2024-09-10 02:13:48.335176;N_2;\16002
card_5593;2024-09-10 03:15:48.337574;N_3;2024-09-10 03:27:48.337574;N_4;\16002
card_7322;2024-09-09 11:15:48.340012;N_2;2024-09-09 11:58:48.340012;N_3;\16002
card_8029;2024-09-06 14:15:48.342385;N_2;2024-09-06 14:34:48.342385;N_5;\16002
card_6092;2024-09-09 06:15:48.344649;N_4;2024-09-09 06:35:48.344649;N_2;\16002
card_8642;2024-09-03 18:15:48.346993;N_4;2024-09-03 18:38:48.346993;N_1;\16002
card_5767;2024-08-29 02:15:48.349220;N_4;2024-08-29 02:59:48.349220;N_1;\16002
card_3732;2024-08-23 04:15:48.351627;N_3;2024-08-23 04:28:48.351627;N_2;\16002
card_2813;2024-09-08 12:15:48.353836;N_3;2024-09-08 12:43:48.353836;N_2;\16002
card_5347;2024-09-08 01:15:48.356193;N_1;2024-09-08 01:36:48.356193;N_4;\16002
card_5043;2024-09-10 01:15:48.358492;N_5;2024-09-10 01:33:48.358492;N_2;\16002
card_2517;2024-09-02 13:15:48.360721;N_4;2024-09-02 14:10:48.360721;N_1;\16002
card_2949;2024-09-02 07:15:48.363185;N_4;2024-09-02 07:41:48.363185;N_3;\16002
card_6150;2024-08-20 06:15:48.365419;N_5;2024-08-20 07:03:48.365419;N_2;\16002
card_2911;2024-08-27 22:15:48.367770;N_1;2024-08-27 22:39:48.367770;N_4;\16002
card_3064;2024-09-09 19:15:48.369974;N_2;2024-09-09 19:53:48.369974;N_5;\16002
card_9141;2024-09-17 11:15:48.372283;N_1;2024-09-17 11:28:48.372283;N_2;\16002
card_7831;2024-09-04 19:15:48.374468;N_3;2024-09-04 19:54:48.374468;N_4;\16002
card_2285;2024-08-29 05:15:48.376638;N_4;2024-08-29 05:37:48.376638;N_2;\16002
card_2195;2024-08-24 22:15:48.379161;N_3;2024-08-24 22:27:48.379161;N_1;\16002
card_3451;2024-08-19 19:15:48.381679;N_5;2024-08-19 19:57:48.381679;N_2;\16002
card_4483;2024-08-24 20:15:48.384032;N_3;2024-08-24 21:07:48.384032;N_2;\16002
card_5945;2024-09-09 02:15:48.386268;N_5;2024-09-09 02:54:48.386268;N_2;\16002
card_3957;2024-09-01 16:15:48.388776;N_4;2024-09-01 16:57:48.388776;N_2;\16002
card_4182;2024-09-10 18:15:48.391070;N_2;2024-09-10 18:34:48.391070;N_5;\16002
card_3242;2024-09-01 02:15:48.393481;N_2;2024-09-01 02:54:48.393481;N_3;\16002
card_5302;2024-09-15 20:15:48.395753;N_3;2024-09-15 21:07:48.395753;N_5;\16002
card_6090;2024-08-31 19:15:48.397935;N_4;2024-08-31 19:51:48.397935;N_1;\16002
card_4317;2024-09-05 14:15:48.400240;N_4;2024-09-05 14:53:48.400240;N_5;\16002
card_9017;2024-09-01 21:15:48.402420;N_4;2024-09-01 21:50:48.402420;N_2;\16002
card_2584;2024-09-07 17:15:48.404929;N_4;2024-09-07 17:44:48.404929;N_2;\16002
card_8023;2024-08-21 13:15:48.407124;N_5;2024-08-21 13:36:48.407124;N_4;\16002
card_4945;2024-09-04 17:15:48.409401;N_4;2024-09-04 18:04:48.409401;N_2;\16002
card_8632;2024-09-06 20:15:48.411715;N_4;2024-09-06 20:44:48.411715;N_5;\16002
card_4976;2024-09-02 00:15:48.413915;N_4;2024-09-02 00:33:48.413915;N_2;\16002
card_5997;2024-08-27 23:15:48.416235;N_4;2024-08-28 00:02:48.416235;N_2;\16002
card_9286;2024-08-31 10:15:48.418405;N_3;2024-08-31 10:44:48.418405;N_2;\16002
card_5239;2024-08-30 21:15:48.420680;N_2;2024-08-30 21:56:48.420680;N_4;\16002
card_3997;2024-09-05 08:15:48.422960;N_3;2024-09-05 08:40:48.422960;N_2;\16002
card_7756;2024-08-20 06:15:48.425354;N_3;2024-08-20 07:01:48.425354;N_5;\16002
card_6289;2024-09-10 13:15:48.427593;N_5;2024-09-10 13:49:48.427593;N_1;\16002
card_1916;2024-08-20 15:15:48.429737;N_4;2024-08-20 16:04:48.429737;N_2;\16002
card_5349;2024-09-07 08:15:48.432046;N_2;2024-09-07 08:35:48.432046;N_4;\16002
card_6485;2024-08-19 00:15:48.434346;N_4;2024-08-19 00:55:48.434346;N_3;\16002
card_8548;2024-08-27 14:15:48.436914;N_5;2024-08-27 14:49:48.436914;N_2;\16002
card_4233;2024-08-22 07:15:48.439100;N_1;2024-08-22 08:00:48.439100;N_5;\16002
card_6359;2024-09-06 18:15:48.441428;N_2;2024-09-06 18:48:48.441428;N_1;\16002
card_5807;2024-08-29 14:15:48.443783;N_5;2024-08-29 14:42:48.443783;N_3;\16002
card_8967;2024-09-06 22:15:48.446158;N_4;2024-09-06 22:47:48.446158;N_1;\16002
card_7576;2024-09-11 12:15:48.449225;N_3;2024-09-11 13:13:48.449225;N_1;\16002
card_6618;2024-08-23 05:15:48.451912;N_5;2024-08-23 06:06:48.451912;N_3;\16002
card_2375;2024-09-05 03:15:48.454526;N_2;2024-09-05 03:27:48.454526;N_1;\16002
card_7837;2024-08-30 23:15:48.456912;N_2;2024-08-31 00:15:48.456912;N_3;\16002
card_5521;2024-08-28 23:15:48.459519;N_1;2024-08-28 23:41:48.459519;N_2;\16002
card_2104;2024-09-14 04:15:48.461929;N_5;2024-09-14 04:49:48.461929;N_2;\16002
card_4166;2024-09-01 01:15:48.464696;N_2;2024-09-01 01:58:48.464696;N_5;\16002
card_1967;2024-09-03 09:15:48.467379;N_3;2024-09-03 09:29:48.467379;N_5;\16002
card_9437;2024-08-20 18:15:48.470432;N_3;2024-08-20 18:32:48.470432;N_5;\16002
card_9235;2024-09-16 11:15:48.472751;N_1;2024-09-16 11:33:48.472751;N_3;\16002
card_7709;2024-09-08 19:15:48.475295;N_3;2024-09-08 19:58:48.475295;N_4;\16002
card_9934;2024-08-18 05:15:48.477717;N_3;2024-08-18 05:46:48.477717;N_4;\16002
card_2370;2024-09-13 20:15:48.480363;N_5;2024-09-13 20:57:48.480363;N_2;\16002
card_2454;2024-09-09 12:15:48.482753;N_5;2024-09-09 12:58:48.482753;N_4;\16002
card_8954;2024-09-01 06:15:48.485338;N_2;2024-09-01 06:56:48.485338;N_4;\16002
card_1747;2024-09-16 12:15:48.487716;N_4;2024-09-16 12:40:48.487716;N_5;\16002
card_4125;2024-09-13 05:15:48.490375;N_1;2024-09-13 05:25:48.490375;N_3;\16002
card_1616;2024-08-30 00:15:48.492829;N_4;2024-08-30 00:42:48.492829;N_3;\16002
card_7590;2024-09-03 19:15:48.495294;N_5;2024-09-03 20:14:48.495294;N_4;\16002
card_5731;2024-09-08 04:15:48.497683;N_3;2024-09-08 04:59:48.497683;N_1;\16002
card_3775;2024-08-21 07:15:48.500202;N_4;2024-08-21 07:46:48.500202;N_5;\16002
card_4765;2024-09-13 05:15:48.502495;N_1;2024-09-13 06:03:48.502495;N_5;\16002
card_4351;2024-09-02 05:15:48.505013;N_4;2024-09-02 06:10:48.505013;N_3;\16002
